State,Location,"Heavy Drinking Percentage, 2012",FIPS,PlaceName
Alabama,Autauga County,6.3,01001,Autauga County | AL
Alabama,Baldwin County,9.3,01003,Baldwin County | AL
Alabama,Barbour County,6.4,01005,Barbour County | AL
Alabama,Bibb County,5.5,01007,Bibb County | AL
Alabama,Blount County,5.0,01009,Blount County | AL
Alabama,Bullock County,7.0,01011,Bullock County | AL
Alabama,Butler County,6.0,01013,Butler County | AL
Alabama,Calhoun County,5.3,01015,Calhoun County | AL
Alabama,Chambers County,7.0,01017,Chambers County | AL
Alabama,Cherokee County,4.8,01019,Cherokee County | AL
Alabama,Chilton County,5.0,01021,Chilton County | AL
Alabama,Choctaw County,5.1,01023,Choctaw County | AL
Alabama,Clarke County,5.1,01025,Clarke County | AL
Alabama,Clay County,4.7,01027,Clay County | AL
Alabama,Cleburne County,5.1,01029,Cleburne County | AL
Alabama,Coffee County,6.7,01031,Coffee County | AL
Alabama,Colbert County,5.4,01033,Colbert County | AL
Alabama,Conecuh County,6.9,01035,Conecuh County | AL
Alabama,Coosa County,6.0,01037,Coosa County | AL
Alabama,Covington County,6.4,01039,Covington County | AL
Alabama,Crenshaw County,5.6,01041,Crenshaw County | AL
Alabama,Cullman County,3.9,01043,Cullman County | AL
Alabama,Dale County,6.5,01045,Dale County | AL
Alabama,Dallas County,5.2,01047,Dallas County | AL
Alabama,DeKalb County,4.6,01049,Dekalb County | AL
Alabama,Elmore County,7.1,01051,Elmore County | AL
Alabama,Escambia County,6.2,01053,Escambia County | AL
Alabama,Etowah County,5.2,01055,Etowah County | AL
Alabama,Fayette County,4.6,01057,Fayette County | AL
Alabama,Franklin County,4.1,01059,Franklin County | AL
Alabama,Geneva County,6.4,01061,Geneva County | AL
Alabama,Greene County,6.7,01063,Greene County | AL
Alabama,Hale County,6.3,01065,Hale County | AL
Alabama,Henry County,6.6,01067,Henry County | AL
Alabama,Houston County,6.3,01069,Houston County | AL
Alabama,Jackson County,4.8,01071,Jackson County | AL
Alabama,Jefferson County,7.1,01073,Jefferson County | AL
Alabama,Lamar County,3.9,01075,Lamar County | AL
Alabama,Lauderdale County,5.3,01077,Lauderdale County | AL
Alabama,Lawrence County,3.8,01079,Lawrence County | AL
Alabama,Lee County,8.3,01081,Lee County | AL
Alabama,Limestone County,4.9,01083,Limestone County | AL
Alabama,Lowndes County,6.8,01085,Lowndes County | AL
Alabama,Macon County,7.8,01087,Macon County | AL
Alabama,Madison County,6.8,01089,Madison County | AL
Alabama,Marengo County,5.5,01091,Marengo County | AL
Alabama,Marion County,4.1,01093,Marion County | AL
Alabama,Marshall County,5.7,01095,Marshall County | AL
Alabama,Mobile County,7.7,01097,Mobile County | AL
Alabama,Monroe County,5.1,01099,Monroe County | AL
Alabama,Montgomery County,8.4,01101,Montgomery County | AL
Alabama,Morgan County,5.6,01103,Morgan County | AL
Alabama,Perry County,6.5,01105,Perry County | AL
Alabama,Pickens County,4.5,01107,Pickens County | AL
Alabama,Pike County,7.8,01109,Pike County | AL
Alabama,Randolph County,6.4,01111,Randolph County | AL
Alabama,Russell County,5.5,01113,Russell County | AL
Alabama,Shelby County,7.6,01117,Shelby County | AL
Alabama,St. Clair County,5.6,01115,St. Clair County | AL
Alabama,Sumter County,6.5,01119,Sumter County | AL
Alabama,Talladega County,5.9,01121,Talladega County | AL
Alabama,Tallapoosa County,6.5,01123,Tallapoosa County | AL
Alabama,Tuscaloosa County,7.0,01125,Tuscaloosa County | AL
Alabama,Walker County,4.3,01127,Walker County | AL
Alabama,Washington County,4.5,01129,Washington County | AL
Alabama,Wilcox County,6.7,01131,Wilcox County | AL
Alabama,Winston County,4.7,01133,Winston County | AL
Alaska,Aleutians East Borough,15.5,02013,Aleutians East Borough | AK
Alaska,Aleutians West Census Area,13.4,02016,Aleutians West Census Area | AK
Alaska,Anchorage Municipality,8.3,02020,Anchorage Municipality | AK
Alaska,Bethel Census Area,7.8,02050,Bethel Census Area | AK
Alaska,Bristol Bay Borough,13.2,02060,Bristol Bay Borough | AK
Alaska,Denali Borough,9.5,02068,Denali Borough | AK
Alaska,Yukon-Koyukuk Census Area,9.5,02290,Yukon-Koyukuk Census Area | AK
Alaska,Dillingham Census Area,9.0,02070,Dillingham Census Area | AK
Alaska,Fairbanks North Star Borough,9.2,02090,Fairbanks North Star Borough | AK
Alaska,Haines Borough,12.4,02100,Haines Borough | AK
Alaska,Hoonah-Angoon Census Area,12.7,02105,Hoonah-Angoon Census Area | AK
Alaska,Skagway Municipality,12.7,02230,Skagway Municipality | AK
Alaska,Yakutat City and Borough,12.7,02282,Yakutat City And Borough | AK
Alaska,Juneau City and Borough,10.0,02110,Juneau City And Borough | AK
Alaska,Kenai Peninsula Borough,10.0,02122,Kenai Peninsula Borough | AK
Alaska,Ketchikan Gateway Borough,11.3,02130,Ketchikan Gateway Borough | AK
Alaska,Petersburg Census Area,11.3,02195,Petersburg Census Area | AK
Alaska,Prince of Wales-Hyder Census Area,11.3,02198,Prince Of Wales-Hyder Census Area | AK
Alaska,Wrangell City and Borough,11.3,02275,Wrangell City And Borough | AK
Alaska,Kodiak Island Borough,11.6,02150,Kodiak Island Borough | AK
Alaska,Lake and Peninsula Borough,10.3,02164,Lake And Peninsula Borough | AK
Alaska,Matanuska-Susitna Borough,9.3,02170,Matanuska-Susitna Borough | AK
Alaska,Nome Census Area,7.6,02180,Nome Census Area | AK
Alaska,North Slope Borough,9.2,02185,North Slope Borough | AK
Alaska,Northwest Arctic Borough,5.3,02188,Northwest Arctic Borough | AK
Alaska,Sitka City and Borough,10.3,02220,Sitka City And Borough | AK
Alaska,Southeast Fairbanks Census Area,10.1,02240,Southeast Fairbanks Census Area | AK
Alaska,Valdez-Cordova Census Area,11.5,02261,Valdez-Cordova Census Area | AK
Alaska,Wade Hampton Census Area,6.8,02270,Wade Hampton Census Area | AK
Arizona,Apache County,7.2,04001,Apache County | AZ
Arizona,Cochise County,8.1,04003,Cochise County | AZ
Arizona,Coconino County,8.5,04005,Coconino County | AZ
Arizona,Gila County,8.7,04007,Gila County | AZ
Arizona,Graham County,5.5,04009,Graham County | AZ
Arizona,Greenlee County,8.5,04011,Greenlee County | AZ
Arizona,La Paz County,11.0,04012,La Paz County | AZ
Arizona,Maricopa County,7.7,04013,Maricopa County | AZ
Arizona,Mohave County,10.7,04015,Mohave County | AZ
Arizona,Navajo County,6.1,04017,Navajo County | AZ
Arizona,Pima County,8.4,04019,Pima County | AZ
Arizona,Pinal County,9.0,04021,Pinal County | AZ
Arizona,Santa Cruz County,8.5,04023,Santa Cruz County | AZ
Arizona,Yavapai County,9.6,04025,Yavapai County | AZ
Arizona,Yuma County,9.7,04027,Yuma County | AZ
Arkansas,Arkansas County,6.4,05001,Arkansas County | AR
Arkansas,Ashley County,5.3,05003,Ashley County | AR
Arkansas,Baxter County,8.7,05005,Baxter County | AR
Arkansas,Benton County,6.5,05007,Benton County | AR
Arkansas,Boone County,6.1,05009,Boone County | AR
Arkansas,Bradley County,4.6,05011,Bradley County | AR
Arkansas,Calhoun County,7.7,05013,Calhoun County | AR
Arkansas,Carroll County,8.0,05015,Carroll County | AR
Arkansas,Chicot County,5.9,05017,Chicot County | AR
Arkansas,Clark County,5.6,05019,Clark County | AR
Arkansas,Clay County,5.9,05021,Clay County | AR
Arkansas,Cleburne County,6.6,05023,Cleburne County | AR
Arkansas,Cleveland County,6.9,05025,Cleveland County | AR
Arkansas,Columbia County,6.0,05027,Columbia County | AR
Arkansas,Conway County,10.2,05029,Conway County | AR
Arkansas,Craighead County,6.2,05031,Craighead County | AR
Arkansas,Crawford County,6.1,05033,Crawford County | AR
Arkansas,Crittenden County,6.4,05035,Crittenden County | AR
Arkansas,Cross County,6.3,05037,Cross County | AR
Arkansas,Dallas County,7.8,05039,Dallas County | AR
Arkansas,Desha County,6.9,05041,Desha County | AR
Arkansas,Drew County,5.6,05043,Drew County | AR
Arkansas,Faulkner County,7.1,05045,Faulkner County | AR
Arkansas,Franklin County,8.6,05047,Franklin County | AR
Arkansas,Fulton County,6.3,05049,Fulton County | AR
Arkansas,Garland County,8.0,05051,Garland County | AR
Arkansas,Grant County,6.3,05053,Grant County | AR
Arkansas,Greene County,6.6,05055,Greene County | AR
Arkansas,Hempstead County,6.0,05057,Hempstead County | AR
Arkansas,Hot Spring County,6.7,05059,Hot Spring County | AR
Arkansas,Howard County,5.8,05061,Howard County | AR
Arkansas,Independence County,5.7,05063,Independence County | AR
Arkansas,Izard County,5.8,05065,Izard County | AR
Arkansas,Jackson County,7.0,05067,Jackson County | AR
Arkansas,Jefferson County,7.5,05069,Jefferson County | AR
Arkansas,Johnson County,6.7,05071,Johnson County | AR
Arkansas,Lafayette County,5.7,05073,Lafayette County | AR
Arkansas,Lawrence County,5.9,05075,Lawrence County | AR
Arkansas,Lee County,7.2,05077,Lee County | AR
Arkansas,Lincoln County,6.3,05079,Lincoln County | AR
Arkansas,Little River County,5.9,05081,Little River County | AR
Arkansas,Logan County,5.9,05083,Logan County | AR
Arkansas,Lonoke County,7.1,05085,Lonoke County | AR
Arkansas,Madison County,6.8,05087,Madison County | AR
Arkansas,Marion County,7.8,05089,Marion County | AR
Arkansas,Miller County,8.2,05091,Miller County | AR
Arkansas,Mississippi County,6.2,05093,Mississippi County | AR
Arkansas,Monroe County,5.8,05095,Monroe County | AR
Arkansas,Montgomery County,6.1,05097,Montgomery County | AR
Arkansas,Nevada County,6.6,05099,Nevada County | AR
Arkansas,Newton County,6.6,05101,Newton County | AR
Arkansas,Ouachita County,6.5,05103,Ouachita County | AR
Arkansas,Perry County,7.8,05105,Perry County | AR
Arkansas,Phillips County,6.9,05107,Phillips County | AR
Arkansas,Pike County,5.9,05109,Pike County | AR
Arkansas,Poinsett County,6.7,05111,Poinsett County | AR
Arkansas,Polk County,6.4,05113,Polk County | AR
Arkansas,Pope County,6.4,05115,Pope County | AR
Arkansas,Prairie County,6.3,05117,Prairie County | AR
Arkansas,Pulaski County,8.4,05119,Pulaski County | AR
Arkansas,Randolph County,6.6,05121,Randolph County | AR
Arkansas,Saline County,7.2,05125,Saline County | AR
Arkansas,Scott County,6.1,05127,Scott County | AR
Arkansas,Searcy County,6.5,05129,Searcy County | AR
Arkansas,Sebastian County,6.4,05131,Sebastian County | AR
Arkansas,Sevier County,4.8,05133,Sevier County | AR
Arkansas,Sharp County,5.7,05135,Sharp County | AR
Arkansas,St. Francis County,6.6,05123,St. Francis County | AR
Arkansas,Stone County,6.1,05137,Stone County | AR
Arkansas,Union County,5.8,05139,Union County | AR
Arkansas,Van Buren County,6.1,05141,Van Buren County | AR
Arkansas,Washington County,6.9,05143,Washington County | AR
Arkansas,White County,6.1,05145,White County | AR
Arkansas,Woodruff County,7.0,05147,Woodruff County | AR
Arkansas,Yell County,5.7,05149,Yell County | AR
California,Alameda County,9.7,06001,Alameda County | CA
California,Alpine County,12.8,06003,Alpine County | CA
California,Amador County,12.5,06005,Amador County | CA
California,Butte County,10.2,06007,Butte County | CA
California,Calaveras County,12.3,06009,Calaveras County | CA
California,Colusa County,9.2,06011,Colusa County | CA
California,Contra Costa County,9.4,06013,Contra Costa County | CA
California,Del Norte County,9.2,06015,Del Norte County | CA
California,El Dorado County,11.5,06017,El Dorado County | CA
California,Fresno County,6.4,06019,Fresno County | CA
California,Glenn County,9.1,06021,Glenn County | CA
California,Humboldt County,11.3,06023,Humboldt County | CA
California,Imperial County,7.1,06025,Imperial County | CA
California,Inyo County,10.9,06027,Inyo County | CA
California,Kern County,6.9,06029,Kern County | CA
California,Kings County,8.3,06031,Kings County | CA
California,Lake County,10.2,06033,Lake County | CA
California,Lassen County,10.8,06035,Lassen County | CA
California,Los Angeles County,7.2,06037,Los Angeles County | CA
California,Madera County,7.4,06039,Madera County | CA
California,Marin County,12.4,06041,Marin County | CA
California,Mariposa County,11.5,06043,Mariposa County | CA
California,Mendocino County,11.0,06045,Mendocino County | CA
California,Merced County,6.7,06047,Merced County | CA
California,Modoc County,11.2,06049,Modoc County | CA
California,Mono County,12.9,06051,Mono County | CA
California,Monterey County,8.5,06053,Monterey County | CA
California,Napa County,9.9,06055,Napa County | CA
California,Nevada County,10.6,06057,Nevada County | CA
California,Orange County,8.4,06059,Orange County | CA
California,Placer County,9.4,06061,Placer County | CA
California,Plumas County,13.5,06063,Plumas County | CA
California,Riverside County,8.0,06065,Riverside County | CA
California,Sacramento County,8.7,06067,Sacramento County | CA
California,San Benito County,8.4,06069,San Benito County | CA
California,San Bernardino County,7.1,06071,San Bernardino County | CA
California,San Diego County,9.1,06073,San Diego County | CA
California,San Francisco County,13.0,06075,San Francisco County | CA
California,San Joaquin County,7.9,06077,San Joaquin County | CA
California,San Luis Obispo County,11.6,06079,San Luis Obispo County | CA
California,San Mateo County,11.2,06081,San Mateo County | CA
California,Santa Barbara County,9.3,06083,Santa Barbara County | CA
California,Santa Clara County,8.5,06085,Santa Clara County | CA
California,Santa Cruz County,10.4,06087,Santa Cruz County | CA
California,Shasta County,9.1,06089,Shasta County | CA
California,Sierra County,13.7,06091,Sierra County | CA
California,Siskiyou County,10.1,06093,Siskiyou County | CA
California,Solano County,8.8,06095,Solano County | CA
California,Sonoma County,11.4,06097,Sonoma County | CA
California,Stanislaus County,6.9,06099,Stanislaus County | CA
California,Sutter County,7.9,06101,Sutter County | CA
California,Tehama County,10.3,06103,Tehama County | CA
California,Trinity County,13.4,06105,Trinity County | CA
California,Tulare County,6.9,06107,Tulare County | CA
California,Tuolumne County,10.0,06109,Tuolumne County | CA
California,Ventura County,8.5,06111,Ventura County | CA
California,Yolo County,10.0,06113,Yolo County | CA
California,Yuba County,9.5,06115,Yuba County | CA
Colorado,Adams County,9.7,08001,Adams County | CO
Colorado,Boulder County,9.7,08013,Boulder County | CO
Colorado,Broomfield County,9.7,08014,Broomfield County | CO
Colorado,Jefferson County,9.7,08059,Jefferson County | CO
Colorado,Weld County,9.7,08123,Weld County | CO
Colorado,Alamosa County,6.9,08003,Alamosa County | CO
Colorado,Arapahoe County,9.2,08005,Arapahoe County | CO
Colorado,Archuleta County,11.7,08007,Archuleta County | CO
Colorado,Baca County,7.8,08009,Baca County | CO
Colorado,Bent County,8.1,08011,Bent County | CO
Colorado,Chaffee County,11.6,08015,Chaffee County | CO
Colorado,Cheyenne County,9.6,08017,Cheyenne County | CO
Colorado,Clear Creek County,16.2,08019,Clear Creek County | CO
Colorado,Conejos County,6.4,08021,Conejos County | CO
Colorado,Costilla County,7.7,08023,Costilla County | CO
Colorado,Crowley County,6.6,08025,Crowley County | CO
Colorado,Custer County,10.9,08027,Custer County | CO
Colorado,Delta County,11.0,08029,Delta County | CO
Colorado,Denver County,10.5,08031,Denver County | CO
Colorado,Dolores County,13.8,08033,Dolores County | CO
Colorado,Douglas County,9.3,08035,Douglas County | CO
Colorado,Eagle County,13.5,08037,Eagle County | CO
Colorado,El Paso County,7.6,08041,El Paso County | CO
Colorado,Elbert County,9.4,08039,Elbert County | CO
Colorado,Fremont County,8.8,08043,Fremont County | CO
Colorado,Garfield County,12.5,08045,Garfield County | CO
Colorado,Gilpin County,15.1,08047,Gilpin County | CO
Colorado,Grand County,15.5,08049,Grand County | CO
Colorado,Gunnison County,14.1,08051,Gunnison County | CO
Colorado,Hinsdale County,18.2,08053,Hinsdale County | CO
Colorado,Huerfano County,11.1,08055,Huerfano County | CO
Colorado,Jackson County,14.2,08057,Jackson County | CO
Colorado,Kiowa County,3.1,08061,Kiowa County | CO
Colorado,Kit Carson County,6.8,08063,Kit Carson County | CO
Colorado,La Plata County,13.1,08067,La Plata County | CO
Colorado,Lake County,14.8,08065,Lake County | CO
Colorado,Larimer County,8.8,08069,Larimer County | CO
Colorado,Las Animas County,8.6,08071,Las Animas County | CO
Colorado,Lincoln County,6.2,08073,Lincoln County | CO
Colorado,Logan County,8.2,08075,Logan County | CO
Colorado,Mesa County,9.8,08077,Mesa County | CO
Colorado,Mineral County,8.3,08079,Mineral County | CO
Colorado,Moffat County,12.3,08081,Moffat County | CO
Colorado,Montezuma County,10.2,08083,Montezuma County | CO
Colorado,Montrose County,11.2,08085,Montrose County | CO
Colorado,Morgan County,7.5,08087,Morgan County | CO
Colorado,Otero County,7.4,08089,Otero County | CO
Colorado,Ouray County,16.1,08091,Ouray County | CO
Colorado,Park County,14.6,08093,Park County | CO
Colorado,Phillips County,7.1,08095,Phillips County | CO
Colorado,Pitkin County,17.6,08097,Pitkin County | CO
Colorado,Prowers County,7.5,08099,Prowers County | CO
Colorado,Pueblo County,8.2,08101,Pueblo County | CO
Colorado,Rio Blanco County,11.2,08103,Rio Blanco County | CO
Colorado,Rio Grande County,8.8,08105,Rio Grande County | CO
Colorado,Routt County,14.6,08107,Routt County | CO
Colorado,Saguache County,8.8,08109,Saguache County | CO
Colorado,San Juan County,16.1,08111,San Juan County | CO
Colorado,San Miguel County,18.9,08113,San Miguel County | CO
Colorado,Sedgwick County,7.9,08115,Sedgwick County | CO
Colorado,Summit County,18.6,08117,Summit County | CO
Colorado,Teller County,11.8,08119,Teller County | CO
Colorado,Washington County,8.1,08121,Washington County | CO
Colorado,Yuma County,8.4,08125,Yuma County | CO
Connecticut,Fairfield County,8.9,09001,Fairfield County | CT
Connecticut,Hartford County,7.6,09003,Hartford County | CT
Connecticut,Litchfield County,10.8,09005,Litchfield County | CT
Connecticut,Middlesex County,10.8,09007,Middlesex County | CT
Connecticut,New Haven County,7.8,09009,New Haven County | CT
Connecticut,New London County,9.6,09011,New London County | CT
Connecticut,Tolland County,10.0,09013,Tolland County | CT
Connecticut,Windham County,8.5,09015,Windham County | CT
Delaware,Kent County,7.4,10001,Kent County | DE
Delaware,New Castle County,9.7,10003,New Castle County | DE
Delaware,Sussex County,9.5,10005,Sussex County | DE
District Of Columbia,District of Columbia,10.8,11001,District Of Columbia | DC
Florida,Alachua County,10.1,12001,Alachua County | FL
Florida,Baker County,6.8,12003,Baker County | FL
Florida,Bay County,10.3,12005,Bay County | FL
Florida,Bradford County,7.3,12007,Bradford County | FL
Florida,Brevard County,11.7,12009,Brevard County | FL
Florida,Broward County,7.4,12011,Broward County | FL
Florida,Calhoun County,7.5,12013,Calhoun County | FL
Florida,Charlotte County,11.4,12015,Charlotte County | FL
Florida,Citrus County,10.1,12017,Citrus County | FL
Florida,Clay County,8.8,12019,Clay County | FL
Florida,Collier County,9.3,12021,Collier County | FL
Florida,Columbia County,7.1,12023,Columbia County | FL
Florida,DeSoto County,7.6,12027,Desoto County | FL
Florida,Dixie County,8.0,12029,Dixie County | FL
Florida,Duval County,8.1,12031,Duval County | FL
Florida,Escambia County,10.1,12033,Escambia County | FL
Florida,Flagler County,9.7,12035,Flagler County | FL
Florida,Franklin County,16.2,12037,Franklin County | FL
Florida,Gadsden County,7.3,12039,Gadsden County | FL
Florida,Gilchrist County,6.8,12041,Gilchrist County | FL
Florida,Glades County,6.9,12043,Glades County | FL
Florida,Gulf County,10.7,12045,Gulf County | FL
Florida,Hamilton County,7.2,12047,Hamilton County | FL
Florida,Hardee County,5.8,12049,Hardee County | FL
Florida,Hendry County,5.9,12051,Hendry County | FL
Florida,Hernando County,10.8,12053,Hernando County | FL
Florida,Highlands County,8.0,12055,Highlands County | FL
Florida,Hillsborough County,9.7,12057,Hillsborough County | FL
Florida,Holmes County,8.1,12059,Holmes County | FL
Florida,Indian River County,11.9,12061,Indian River County | FL
Florida,Jackson County,7.3,12063,Jackson County | FL
Florida,Jefferson County,9.0,12065,Jefferson County | FL
Florida,Lafayette County,6.4,12067,Lafayette County | FL
Florida,Lake County,8.9,12069,Lake County | FL
Florida,Lee County,10.1,12071,Lee County | FL
Florida,Leon County,9.7,12073,Leon County | FL
Florida,Levy County,7.8,12075,Levy County | FL
Florida,Liberty County,5.6,12077,Liberty County | FL
Florida,Madison County,6.4,12079,Madison County | FL
Florida,Manatee County,10.4,12081,Manatee County | FL
Florida,Marion County,8.0,12083,Marion County | FL
Florida,Martin County,10.9,12085,Martin County | FL
Florida,Miami-Dade County,5.7,12086,Miami-Dade County | FL
Florida,Monroe County,14.8,12087,Monroe County | FL
Florida,Nassau County,9.1,12089,Nassau County | FL
Florida,Okaloosa County,11.3,12091,Okaloosa County | FL
Florida,Okeechobee County,7.9,12093,Okeechobee County | FL
Florida,Orange County,8.8,12095,Orange County | FL
Florida,Osceola County,6.9,12097,Osceola County | FL
Florida,Palm Beach County,8.6,12099,Palm Beach County | FL
Florida,Pasco County,11.7,12101,Pasco County | FL
Florida,Pinellas County,14.8,12103,Pinellas County | FL
Florida,Polk County,8.5,12105,Polk County | FL
Florida,Putnam County,7.2,12107,Putnam County | FL
Florida,Santa Rosa County,10.5,12113,Santa Rosa County | FL
Florida,Sarasota County,12.5,12115,Sarasota County | FL
Florida,Seminole County,10.1,12117,Seminole County | FL
Florida,St. Johns County,12.3,12109,St. Johns County | FL
Florida,St. Lucie County,9.4,12111,St. Lucie County | FL
Florida,Sumter County,9.8,12119,Sumter County | FL
Florida,Suwannee County,6.2,12121,Suwannee County | FL
Florida,Taylor County,8.0,12123,Taylor County | FL
Florida,Union County,6.8,12125,Union County | FL
Florida,Volusia County,10.4,12127,Volusia County | FL
Florida,Wakulla County,9.8,12129,Wakulla County | FL
Florida,Walton County,11.3,12131,Walton County | FL
Florida,Washington County,6.5,12133,Washington County | FL
Georgia,Appling County,5.6,13001,Appling County | GA
Georgia,Atkinson County,4.9,13003,Atkinson County | GA
Georgia,Bacon County,4.8,13005,Bacon County | GA
Georgia,Baker County,8.5,13007,Baker County | GA
Georgia,Baldwin County,6.7,13009,Baldwin County | GA
Georgia,Banks County,4.9,13011,Banks County | GA
Georgia,Barrow County,6.4,13013,Barrow County | GA
Georgia,Bartow County,5.6,13015,Bartow County | GA
Georgia,Ben Hill County,6.1,13017,Ben Hill County | GA
Georgia,Berrien County,7.2,13019,Berrien County | GA
Georgia,Bibb County,6.6,13021,Bibb County | GA
Georgia,Bleckley County,5.2,13023,Bleckley County | GA
Georgia,Brantley County,6.0,13025,Brantley County | GA
Georgia,Brooks County,6.3,13027,Brooks County | GA
Georgia,Bryan County,8.8,13029,Bryan County | GA
Georgia,Bulloch County,7.0,13031,Bulloch County | GA
Georgia,Burke County,5.1,13033,Burke County | GA
Georgia,Butts County,5.1,13035,Butts County | GA
Georgia,Calhoun County,5.3,13037,Calhoun County | GA
Georgia,Camden County,7.5,13039,Camden County | GA
Georgia,Candler County,7.2,13043,Candler County | GA
Georgia,Carroll County,6.3,13045,Carroll County | GA
Georgia,Catoosa County,6.2,13047,Catoosa County | GA
Georgia,Charlton County,6.2,13049,Charlton County | GA
Georgia,Chatham County,9.7,13051,Chatham County | GA
Georgia,Chattahoochee County,5.4,13053,Chattahoochee County | GA
Georgia,Chattooga County,4.8,13055,Chattooga County | GA
Georgia,Cherokee County,7.0,13057,Cherokee County | GA
Georgia,Clarke County,9.5,13059,Clarke County | GA
Georgia,Clay County,5.7,13061,Clay County | GA
Georgia,Clayton County,4.8,13063,Clayton County | GA
Georgia,Clinch County,5.8,13065,Clinch County | GA
Georgia,Cobb County,7.0,13067,Cobb County | GA
Georgia,Coffee County,5.1,13069,Coffee County | GA
Georgia,Colquitt County,5.9,13071,Colquitt County | GA
Georgia,Columbia County,7.7,13073,Columbia County | GA
Georgia,Cook County,5.7,13075,Cook County | GA
Georgia,Coweta County,6.2,13077,Coweta County | GA
Georgia,Crawford County,6.6,13079,Crawford County | GA
Georgia,Crisp County,6.6,13081,Crisp County | GA
Georgia,Dade County,6.3,13083,Dade County | GA
Georgia,Dawson County,6.9,13085,Dawson County | GA
Georgia,Decatur County,6.4,13087,Decatur County | GA
Georgia,DeKalb County,7.1,13089,Dekalb County | GA
Georgia,Dodge County,5.0,13091,Dodge County | GA
Georgia,Dooly County,5.7,13093,Dooly County | GA
Georgia,Dougherty County,7.2,13095,Dougherty County | GA
Georgia,Douglas County,6.1,13097,Douglas County | GA
Georgia,Early County,6.8,13099,Early County | GA
Georgia,Echols County,6.0,13101,Echols County | GA
Georgia,Effingham County,7.1,13103,Effingham County | GA
Georgia,Elbert County,5.8,13105,Elbert County | GA
Georgia,Emanuel County,6.2,13107,Emanuel County | GA
Georgia,Evans County,6.8,13109,Evans County | GA
Georgia,Fannin County,5.1,13111,Fannin County | GA
Georgia,Fayette County,7.2,13113,Fayette County | GA
Georgia,Floyd County,5.8,13115,Floyd County | GA
Georgia,Forsyth County,7.6,13117,Forsyth County | GA
Georgia,Franklin County,5.7,13119,Franklin County | GA
Georgia,Fulton County,9.2,13121,Fulton County | GA
Georgia,Gilmer County,5.9,13123,Gilmer County | GA
Georgia,Glascock County,4.7,13125,Glascock County | GA
Georgia,Glynn County,9.3,13127,Glynn County | GA
Georgia,Gordon County,5.1,13129,Gordon County | GA
Georgia,Grady County,6.1,13131,Grady County | GA
Georgia,Greene County,7.5,13133,Greene County | GA
Georgia,Gwinnett County,6.1,13135,Gwinnett County | GA
Georgia,Habersham County,5.2,13137,Habersham County | GA
Georgia,Hall County,5.7,13139,Hall County | GA
Georgia,Hancock County,5.1,13141,Hancock County | GA
Georgia,Haralson County,5.4,13143,Haralson County | GA
Georgia,Harris County,7.1,13145,Harris County | GA
Georgia,Hart County,5.2,13147,Hart County | GA
Georgia,Heard County,5.1,13149,Heard County | GA
Georgia,Henry County,5.7,13151,Henry County | GA
Georgia,Houston County,7.6,13153,Houston County | GA
Georgia,Irwin County,6.3,13155,Irwin County | GA
Georgia,Jackson County,5.5,13157,Jackson County | GA
Georgia,Jasper County,5.8,13159,Jasper County | GA
Georgia,Jeff Davis County,4.2,13161,Jeff Davis County | GA
Georgia,Jefferson County,5.2,13163,Jefferson County | GA
Georgia,Jenkins County,4.4,13165,Jenkins County | GA
Georgia,Johnson County,5.7,13167,Johnson County | GA
Georgia,Jones County,5.9,13169,Jones County | GA
Georgia,Lamar County,5.2,13171,Lamar County | GA
Georgia,Lanier County,7.9,13173,Lanier County | GA
Georgia,Laurens County,6.4,13175,Laurens County | GA
Georgia,Lee County,6.8,13177,Lee County | GA
Georgia,Liberty County,6.6,13179,Liberty County | GA
Georgia,Lincoln County,5.7,13181,Lincoln County | GA
Georgia,Long County,5.6,13183,Long County | GA
Georgia,Lowndes County,7.5,13185,Lowndes County | GA
Georgia,Lumpkin County,7.0,13187,Lumpkin County | GA
Georgia,Macon County,6.1,13193,Macon County | GA
Georgia,Madison County,5.5,13195,Madison County | GA
Georgia,Marion County,6.0,13197,Marion County | GA
Georgia,McDuffie County,5.5,13189,Mcduffie County | GA
Georgia,McIntosh County,7.6,13191,Mcintosh County | GA
Georgia,Meriwether County,6.5,13199,Meriwether County | GA
Georgia,Miller County,9.7,13201,Miller County | GA
Georgia,Mitchell County,6.1,13205,Mitchell County | GA
Georgia,Monroe County,6.7,13207,Monroe County | GA
Georgia,Montgomery County,5.5,13209,Montgomery County | GA
Georgia,Morgan County,8.9,13211,Morgan County | GA
Georgia,Murray County,4.6,13213,Murray County | GA
Georgia,Muscogee County,8.9,13215,Muscogee County | GA
Georgia,Newton County,5.9,13217,Newton County | GA
Georgia,Oconee County,7.4,13219,Oconee County | GA
Georgia,Oglethorpe County,5.9,13221,Oglethorpe County | GA
Georgia,Paulding County,6.2,13223,Paulding County | GA
Georgia,Peach County,6.3,13225,Peach County | GA
Georgia,Pickens County,7.7,13227,Pickens County | GA
Georgia,Pierce County,6.1,13229,Pierce County | GA
Georgia,Pike County,6.2,13231,Pike County | GA
Georgia,Polk County,4.8,13233,Polk County | GA
Georgia,Pulaski County,8.0,13235,Pulaski County | GA
Georgia,Putnam County,6.1,13237,Putnam County | GA
Georgia,Quitman County,5.1,13239,Quitman County | GA
Georgia,Rabun County,7.2,13241,Rabun County | GA
Georgia,Randolph County,5.0,13243,Randolph County | GA
